"OBJECTID","ADDRESS","LOCATION","STREET","PLACEMENT","RACKS","SPACES","GLOBALID","INSTALL_YR","INSTALL_MO","LAT","LON","shape","data_as_of","data_loaded_at","analysis_neighborhood","supervisor_district"
"10581","1658 MARKET ST","Zuni Cafe","MARKET","SIDEWALK","3","6",,"2013","11","37.773595","-122.421595","POINT (-122.421594994 37.773594764)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Hayes Valley","6"
"8576","1784 Union Street","Dantone","Union Street","SIDEWALK","1","2",,"2018","5","0","0","POINT (-122.42867784 37.798169249)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Marina","2"
"14147","935 Kearny St","North beach hotel","Kearny St","SIDEWALK","1","2",,"2021","3",,,"POINT (-122.405234529 37.79670097)","2021 Dec 29 04:46:38 PM","2024 Jun 17 10:17:16 AM","Chinatown","3"
"11881","1714 HAYES ST","Chop Shop","HAYES","SIDEWALK","1","2",,"2012","8","37.774261","-122.444656","POINT (-122.444655791 37.774261006)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Lone Mountain/USF","5"
"11190","1849 GEARY BLVD","US Post Office","GEARY","SIDEWALK","5","10",,"0","0","37.783824","-122.433497","POINT (-122.433496791 37.783824004)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Western Addition","5"
"10049","3242 22ND ST","Escape from New York Pizza","22ND","SIDEWALK","1","2",,"2015","1","37.755547","-122.419629","POINT (-122.419629396 37.755547005)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"12227","2340 JACKSON ST","San Francisco Public Montessori School","JACKSON","SIDEWALK","3","6",,"2015","9","37.792662","-122.43361","POINT (-122.433609732 37.792661554)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Pacific Heights","2"
"9532","6 LELAND AVE","Bank of America","LELAND","SIDEWALK","1","2",,"2009","0","37.711468","-122.403808","POINT (-122.403807802 37.711468008)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Visitacion Valley","10"
"13950","799 Guerrero","F and G Grocery","Guerrero","SIDEWALK","1","2",,"2020","12",,,"POINT (-122.423533306 37.758437808)","2020 Dec 31 12:16:52 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"12529","1312 Fulton Street","Apartment/Residential","Fulton Street","SIDEWALK","1","2",,"2019","12","37.77682208","-122.43850872","POINT (-122.438508723 37.776822081)","2020 Jan 31 02:21:38 PM","2024 Jun 17 10:17:16 AM","Western Addition","5"
"10821","1 STOCKTON ST","Apple Store","STOCKTON","SIDEWALK","1","2",,"2010","0","37.785847","-122.406516","POINT (-122.406515795 37.785847002)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Financial District/South Beach","3"
"10368","1045 Sansome Street","Abbott Corp","SANSOME","SIDEWALK","4","8",,"2015","10","37.79979","-122.402589","POINT (-122.402589072 37.799789599)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","North Beach","3"
"20407","410 15th Ave","NICE Pilates","15th Ave","SIDEWALK","2","4",,"2022","12",,,"POINT (-122.404924892 37.76725506)","2023 Feb 03 03:09:12 PM","2024 Jun 17 10:17:16 AM","Mission","6"
"8854","2237 Irving Street","Holistic Health Clinic","Irving Street","SIDEWALK","3","6",,"2018","2","0","0","POINT (-122.482059229 37.76309957)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Sunset/Parkside","4"
"11888","1836 DIVISADERO ST","Ocean Taqueria","DIVISADERO","SIDEWALK","1","2",,"2004","0","37.78672","-122.439768","POINT (-122.439767789 37.786720004)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Pacific Heights","2"
"10968","1028 HOWARD ST","San Francisco Green Party","HOWARD","SIDEWALK","1","2",,"2003","0","37.779464","-122.407909","POINT (-122.407908795 37.779464003)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","South of Market","6"
"12223","3989 17TH ST","Wild Card","17TH","SIDEWALK","2","4",,"2010","11","37.762278","-122.434767","POINT (-122.434766993 37.762278186)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Castro/Upper Market","8"
"9909","780 BRANNAN ST","ATS Auto Body","GILBERT","SIDEWALK","1","2",,"2012","4","37.77352","-122.40283","POINT (-122.402829796 37.773520003)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","South of Market","6"
"9085","1365 VALENCIA ST","Dutailier","VALENCIA","SIDEWALK","1","2",,"0","0","37.75115","-122.420209","POINT (-122.420208796 37.751150006)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"10156","3795 Balboa","Archery Shop","BALBOA","SIDEWALK","2","4",,"2016","10","37.775553","-122.499377","POINT (-122.499376741 37.775552661)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Outer Richmond","1"
"11758","4050 GEARY BLVD","The Tidy Shoppe","GEARY","SIDEWALK","1","2",,"2015","1","37.781316","-122.462946","POINT (-122.462945987 37.781316007)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Inner Richmond","1"
"11903","5800 03RD ST","5800 Third Street","03RD","SIDEWALK","12","24",,"2010","10","37.725168","-122.395507","POINT (-122.395506804 37.725168006)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Bayview Hunters Point","10"
"9597","544 HAYES ST","nida","HAYES","SIDEWALK","1","2",,"2004","0","37.776831","-122.425392","POINT (-122.425392292 37.776831304)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Hayes Valley","5"
"10843","1063 MARKET ST","Oriental Restaurant","MARKET","SIDEWALK","2","4",,"0","0","37.780833","-122.411357","POINT (-122.411357094 37.780833212)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","South of Market","6"
"20392","595 Buckingham Way",,"Buckingham Way","SIDEWALK","1","2",,"2022","12",,,"POINT (-122.476453903 37.730060845)","2023 Feb 03 03:09:03 PM","2024 Jun 17 10:17:16 AM","Lakeshore","7"
"9778","1915 OCEAN AVE","In Style","OCEAN","SIDEWALK","1","2",,"2004","0","37.725197","-122.462636","POINT (-122.462635792 37.725197011)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","West of Twin Peaks","7"
"11481","1744 CLEMENT ST","88 Laundromat & Cleaners","CLEMENT","SIDEWALK","1","2",,"2002","0","37.782525","-122.478176","POINT (-122.478175784 37.782525007)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Outer Richmond","1"
"11346","1700 CHURCH ST","Regent Thai","CHURCH","SIDEWALK","1","2",,"2015","1","37.743575","-122.426917","POINT (-122.426916796 37.743575007)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Noe Valley","8"
"11128","798 ARGUELLO BLVD","Velo Rouge Cafe","ARGUELLO","SIDEWALK","1","2",,"2010","0","37.775406","-122.458089","POINT (-122.458088788 37.775406007)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Lone Mountain/USF","1"
"12157","405 HOWARD ST","New Resource Bank","HOWARD","SIDEWALK","1","2",,"2005","0","37.788886","-122.395237","POINT (-122.395236796 37.788886)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Financial District/South Beach","6"
"11081","240 POWELL ST","LUSH Handmade Cosmetics","POWELL","SIDEWALK","1","2",,"2015","11","37.786813","-122.40803","POINT (-122.408029599 37.786813252)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Financial District/South Beach","3"
"10895","2001 POST ST","Hamilton Recreation Center","POST","SIDEWALK","2","4",,"2013","1","37.784373","-122.436309","POINT (-122.43630929 37.784373284)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Japantown","5"
"9368","1375 9th Avenue","Masala dosa","09TH","SIDEWALK","1","2",,"2016","8","37.762656","-122.466301","POINT (-122.466300749 37.762655727)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Inner Sunset","7"
"13913","701 38th Avenue",,"38th Avenue","SIDEWALK","3","6",,"2020","12",,,"POINT (-122.498382343 37.775479541)","2020 Dec 31 12:16:52 PM","2024 Jun 17 10:17:16 AM","Outer Richmond","1"
"21164",,"Doughboy Meadow","John F Kennedy Drive","SIDEWALK","6","12",,"2023","10",,,"POINT (-122.474086214 37.771400992)","2023 Nov 13 03:39:45 PM","2024 Jun 17 10:17:16 AM","Golden Gate Park","1"
"10280","565 SOUTH VAN NESS AVE","Kellymoore Paint Co.","SOUTH VAN NESS","SIDEWALK","1","2",,"2015","1","37.764259","-122.417066","POINT (-122.417065495 37.764259405)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"13654","167 Montana",,"Montana","SIDEWALK","3","6",,"2020","7",,,"POINT (-122.458037032 37.716621028)","2020 Jun 19 04:23:32 PM","2024 Jun 17 10:17:16 AM","Oceanview/Merced/Ingleside","11"
"20802","16th and Folsom",,"16th Street","ROADWAY","3","6",,"2022","9",,,"POINT (-122.415308389 37.765314641)","2023 Mar 06 12:34:51 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"8534","4542 Irving Street","Hook Fish Co","Irving Street","SIDEWALK","1","2",,"2018","5","0","0","POINT (-122.506896793 37.762367545)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Sunset/Parkside","4"
"13883","1251 Francisco St",,"Francisco St","SIDEWALK","2","4",,"2020","11",,,"POINT (-122.425783953 37.803104826)","2020 Dec 31 12:13:42 PM","2024 Jun 17 10:17:16 AM","Marina","2"
"12579","1002 Potrero","Newkirk's","Potrero","SIDEWALK","2","4",,"2019","12","37.7559851","-122.4066862","POINT (-122.406686197 37.755985103)","2020 Jan 31 02:21:38 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"14110","777 Florida St",,"Florida St","SIDEWALK","3","6",,"2021","1",,,"POINT (-122.410877533 37.759454069)","2021 Dec 29 04:46:38 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"8912","1011 Turk Street","SF Dept of Emergency Management","Turk Street","SIDEWALK","2","4",,"2018","12","0","0","POINT (-122.426087321 37.781103759)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Western Addition","5"
"12424","146 GRANT AVE","UNKNOWN","GRANT","SIDEWALK","1","2",,"0","0","37.788266","-122.405174","POINT (-122.405173794 37.788266002)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Financial District/South Beach","3"
"8539","65 Guerrero Street","Apt. Complex","Guerrero Street","SIDEWALK","1","2",,"2018","12","0","0","POINT (-122.42436594 37.769961058)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","8"
"12672","3150 18th Street","ActivSpace","18th Street","SIDEWALK","1","2",,"2019","12","37.7621599","-122.41412925","POINT (-122.414129254 37.762159898)","2020 Jan 31 02:21:36 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"13453","601 Minnesota",,"Minnesota","SIDEWALK","1","2",,"2020","2",,,"POINT (-122.390375992 37.762538551)","2020 Jun 19 01:18:28 PM","2024 Jun 17 10:17:16 AM","Potrero Hill","10"
"11067","746 ARGUELLO BLVD","San Francyclo","ARGUELLO","SIDEWALK","1","2",,"2015","6","37.776347","-122.458272","POINT (-122.458272487 37.776346907)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Lone Mountain/USF","1"
"11234","None","Lincoln Park playground","CLEMENT","SIDEWALK","1","2",,"2011","6","37.782095","-122.493587","POINT (-122.493586782 37.782095009)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Lincoln Park","1"
"13650","1544 4th Street","UCSF Mission Hall","4th Street","ROADWAY","12","24",,"2020","7",,,"POINT (-122.391039425 37.76922759)","2020 Jun 19 04:23:31 PM","2024 Jun 17 10:17:16 AM","Mission Bay","6"
"9461","1100 VALENCIA ST","Lucca Raviola","VALENCIA","SIDEWALK","1","2",,"0","0","37.755166","-122.421197","POINT (-122.421196795 37.755166006)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"12018","360 18TH AVE","YMCA","18TH","SIDEWALK","1","2",,"2003","0","37.781266","-122.476955","POINT (-122.476954784 37.781266008)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Outer Richmond","1"
"9823","2435 Polk","Cocoon Bare","POLK","SIDEWALK","1","2",,"2017","2","37.799083","-122.422489","POINT (-122.422489432 37.799082653)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Russian Hill","3"
"11140","5131 03RD ST","Golden City Chinese Cuisine","03RD","SIDEWALK","1","2",,"0","0","37.731841","-122.391381","POINT (-122.391380803 37.731841005)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Bayview Hunters Point","10"
"8929","2180 Post Street","JFCS","Post Street","SIDEWALK","1","2",,"2018","4","0","0","POINT (-122.437615261 37.784993429)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Japantown","5"
"11955","1109 VALENCIA ST","UNKNOWN","VALENCIA","SIDEWALK","1","2",,"2002","0","37.755153","-122.42064","POINT (-122.420639796 37.755153005)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"21379","1101 4th St","Gus Community Market","4th St","SIDEWALK","2","4",,"2023","10",,,"POINT (-122.39143288 37.773871245)","2023 Nov 13 03:39:45 PM","2024 Jun 17 10:17:16 AM","Mission Bay","6"
"12774","101 New Montgomery St",,"New Montgomery St","SIDEWALK","1","2",,"2019","12","37.78741221","-122.40044277","POINT (-122.40044277 37.787412211)","2020 Jan 31 02:21:37 PM","2024 Jun 17 10:17:16 AM","Financial District/South Beach","6"
"12500","269 14th Street","New Star Market","14th Street","SIDEWALK","1","2",,"2019","12","37.76830428","-122.41933763","POINT (-122.419337634 37.768304281)","2020 Jan 31 02:21:38 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"13894","2414 Lombard St","The Apothecarium","Lombard St","SIDEWALK","1","2",,"2020","11",,,"POINT (-122.441337977 37.799228636)","2020 Dec 31 12:13:42 PM","2024 Jun 17 10:17:16 AM","Marina","2"
"9425","1515 SLOAT BLVD","Lakeshore Plaza Shopping Center and Lucky Supermarket","SLOAT","PARCEL","1","2",,"0","0","37.733001","-122.489573","POINT (-122.489572688 37.733001363)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Sunset/Parkside","4"
"13817","706 Buchanan Street",,"Buchanan Street","SIDEWALK","1","2",,"2020","9",,,"POINT (-122.427928013 37.776376145)","2020 Dec 31 12:01:54 PM","2024 Jun 17 10:17:16 AM","Hayes Valley","5"
"11809","939 ELLIS ST","Bay Area Air Quality Management District","ELLIS","SIDEWALK","2","4",,"1997","8","37.783461","-122.421765","POINT (-122.421765092 37.783461224)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Western Addition","2"
"11579","85 02ND ST","UNKNOWN","02ND","SIDEWALK","1","2",,"2005","0","37.788452","-122.399871","POINT (-122.399870795 37.788452001)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Financial District/South Beach","6"
"9235","1813 POLK ST","Maneframe","POLK","SIDEWALK","1","2",,"2004","0","37.793571","-122.421572","POINT (-122.421571791 37.793571003)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Russian Hill","3"
"10628","2219 Irving St","East West Bank","IRVING","SIDEWALK","1","2",,"2017","7","37.763295","-122.481622","POINT (-122.481621635 37.763294959)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Sunset/Parkside","4"
"10557","3215 Cesar Chavez Street","The Crayon Box Preschool","CESAR CHAVEZ","SIDEWALK","2","4",,"2017","4","37.748119","-122.414457","POINT (-122.414457403 37.748118822)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Bernal Heights","9"
"13128","600 14th street",,"14th street","SIDEWALK","1","2",,"2019","12","37.7678842","-122.42657826","POINT (-122.426578262 37.767884204)","2020 Jan 31 02:21:38 PM","2024 Jun 17 10:17:16 AM","Mission","8"
"9272","450 Sansome St","Umpqua Bank","SANSOME","SIDEWALK","2","4",,"2016","8","37.79445","-122.401321","POINT (-122.40132089 37.794450148)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Chinatown","3"
"9457","1695 18TH ST","Thick House","18TH","SIDEWALK","3","6",,"2015","11","37.762339","-122.399373","POINT (-122.399372859 37.762338963)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Potrero Hill","10"
"8680","47 Langton Street","City Inn & Suites","Langton Street","SIDEWALK","1","2",,"2018","3","0","0","POINT (-122.409138047 37.777000281)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","South of Market","6"
"10834","625 HOLLY PARK CIR","Junipero Serra Elementary School","HOLLY PARK","SIDEWALK","3","6",,"2012","9","37.736905","-122.421476","POINT (-122.421475498 37.736905098)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Bernal Heights","9"
"9619","4598 MISSION ST","vacant","MISSION","SIDEWALK","1","2",,"2015","1","37.724768","-122.435009","POINT (-122.435008997 37.724768409)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Outer Mission","11"
"20514","1421 Vicente","S","Vicente","SIDEWALK","1","2",,"2022","9",,,"POINT (-122.482159683 37.739036544)","2023 Feb 03 03:54:07 PM","2024 Jun 17 10:17:16 AM","Sunset/Parkside","4"
"10129","680 FOLSOM ST","Specialty's","FOLSOM","SIDEWALK","1","2",,"2015","7","37.784553","-122.398551","POINT (-122.398550896 37.784553401)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Financial District/South Beach","6"
"10298","214 Grant Avenue",,"GRANT","SIDEWALK","2","4",,"2016","12","37.788944","-122.40518","POINT (-122.405179507 37.788944138)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Financial District/South Beach","3"
"13580","2759 21st St","Studio Salon","21st St","SIDEWALK","2","4",,"2020","5",,,"POINT (-122.409839308 37.757588179)","2020 Jun 19 03:47:16 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"10845","720 COLUMBUS AVE","North Beach Citizens","COLUMBUS","SIDEWALK","1","2",,"2002","0","37.801747","-122.411838","POINT (-122.411837792 37.801747001)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","North Beach","3"
"13790","770 27th Avenue",,"27th Avenue","SIDEWALK","1","2",,"2020","9",,,"POINT (-122.437299028 37.746285992)","2020 Dec 31 12:01:54 PM","2024 Jun 17 10:17:16 AM","Noe Valley","8"
"9170","1900 FOLSOM ST","Truck","FOLSOM","SIDEWALK","1","2",,"2003","0","37.76679","-122.41577","POINT (-122.415769796 37.766790004)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"9063","548 FILLMORE ST","The Center SF","FILLMORE","SIDEWALK","1","2",,"2015","10","37.77444","-122.430831","POINT (-122.430830914 37.77443956)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Hayes Valley","5"
"13605","307 3rd Avenue",,"3rd Avenue","SIDEWALK","2","4",,"2020","7",,,"POINT (-122.461196285 37.782799841)","2020 Jun 19 04:23:31 PM","2024 Jun 17 10:17:16 AM","Inner Richmond","1"
"11429","345 WEST PORTAL AVE","West Portal Physical Therapy","WEST PORTAL","SIDEWALK","1","2",,"2003","0","37.737181","-122.469515","POINT (-122.46951479 37.73718101)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","West of Twin Peaks","7"
"11971","3782 24TH ST","Basso's","24TH","SIDEWALK","1","2",,"2004","0","37.75183","-122.427133","POINT (-122.427132795 37.751830006)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Noe Valley","8"
"10545","991 TENNESSEE ST","Dogpatch Studios","TENNESSEE","SIDEWALK","2","4",,"2015","8","37.759274","-122.389291","POINT (-122.389290922 37.759273556)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Potrero Hill","10"
"11602","6555 GEARY BLVD","Ta Kioh Buddhist Temple","GEARY","SIDEWALK","1","2",,"2005","0","37.779543","-122.489791","POINT (-122.489790782 37.779543009)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Outer Richmond","1"
"14249","1049 Lake Street",,"Lake Street","SIDEWALK","1","2",,"2021","7",,,"POINT (-122.470588525 37.786420012)","2021 Dec 29 04:46:38 PM","2024 Jun 17 10:17:16 AM","Inner Richmond","1"
"8863","1471 15th Street","Apartment/Residential","15th Street","SIDEWALK","1","2",,"2018","8","0","0","POINT (-122.4169968 37.766604792)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"12201","405 Balboa","Image Hair Design","BALBOA","SIDEWALK","1","2",,"2016","10","37.777211","-122.463009","POINT (-122.463009053 37.777210908)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Inner Richmond","1"
"9329","680 02ND ST","Beach Blanket Babylon","02ND","SIDEWALK","1","2",,"2003","0","37.780692","-122.391219","POINT (-122.391218797 37.780692001)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Financial District/South Beach","6"
"12763","1111 mission",,"mission","SIDEWALK","1","2",,"2019","12","37.77894342","-122.41126153","POINT (-122.41126153 37.778943416)","2020 Jan 31 02:21:37 PM","2024 Jun 17 10:17:16 AM","South of Market","6"
"10281","2901 CALIFORNIA ST","DREW Prepatrory School","CALIFORNIA","SIDEWALK","1","2",,"2004","0","37.787508","-122.442347","POINT (-122.442346789 37.787508005)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Pacific Heights","2"
"12843","582 Market St",,"Market St","SIDEWALK","4","8",,"2019","12","37.7891321","-122.40163406","POINT (-122.401634064 37.789132097)","2020 Jan 31 02:21:37 PM","2024 Jun 17 10:17:16 AM","Financial District/South Beach","3"
"11181","1735 OCEAN AVE","Ocean Avenue Books","OCEAN","SIDEWALK","1","2",,"2010","9","37.724566","-122.460768","POINT (-122.460767794 37.724566011)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Oceanview/Merced/Ingleside","11"
"9938","2797 16TH ST","Soccer Cafe","16TH","SIDEWALK","2","4",,"2012","2","37.765079","-122.414946","POINT (-122.414945795 37.765079005)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"10534","1610 GEARY BLVD","Japan Center","GEARY","GARAGE","14","28",,"0","0","37.784886","-122.429775","POINT (-122.429774891 37.784886283)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Japantown","5"
"9624","5799 MISSION ST","Woodiz Liquor","MISSION","SIDEWALK","1","2",,"2002","0","37.709476","-122.45031","POINT (-122.450309796 37.709476012)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Excelsior","11"
"21819","5547 Geary","Mai's Beauty Salon","Geary","SIDEWALK","1","2",,"2024","2",,,"POINT (-122.479128019 37.780109)","2024 Jan 05 02:18:59 PM","2024 Jun 17 10:17:16 AM","Outer Richmond","1"
"21132","2433 Mission","0","Mission Street","SIDEWALK","1","2",,"2023","11",,,"POINT (-122.418928831 37.7581141)","2023 Nov 13 03:31:03 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"10006","1799 MCALLISTER ST","Matching Half Cafe","MCALLISTER","SIDEWALK","1","2",,"2012","2","37.777213","-122.441413","POINT (-122.44141279 37.777213005)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Western Addition","2"
"10658","530 HAIGHT ST","Mad Dog in the Fog","HAIGHT","SIDEWALK","1","2",,"2010","0","37.772271","-122.430831","POINT (-122.430830792 37.772271005)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Hayes Valley","5"
"10870","79 NEW MONTGOMERY ST","Academy of Art University","NEW MONTGOMERY","SIDEWALK","1","2",,"2006","0","37.787885","-122.400522","POINT (-122.400521795 37.787885002)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Financial District/South Beach","6"
"10034","3235 16TH ST","Barnets","16TH","SIDEWALK","1","2",,"2006","0","37.76447","-122.424871","POINT (-122.424870794 37.764470005)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","8"
"20369","1385 Sacramento Street","Tahona Mercado","Sacramento Street","SIDEWALK","1","2",,"2022","6",,,"POINT (-122.415718058 37.792169129)","2023 Feb 03 03:09:59 PM","2024 Jun 17 10:17:16 AM","Nob Hill","3"
"11133","3000 20TH ST","Central Kitchen","20TH","ROADWAY","5","10",,"2013","6","37.75932","-122.411269","POINT (-122.411268797 37.759320004)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"12258","1490 03RD ST","UCSF","03RD","SIDEWALK","3","3",,"2004","0","37.770141","-122.389858","POINT (-122.389857798 37.770141382)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission Bay","6"
"14130","1772 Haight Street",,"Haight Street","SIDEWALK","1","2",,"2021","2",,,"POINT (-122.451408456 37.769445331)","2021 Dec 29 04:46:38 PM","2024 Jun 17 10:17:16 AM","Haight Ashbury","5"
"11413","375 07TH ST","Bessie Carmichael CDC","07TH","SIDEWALK","1","2",,"2013","1","37.776086","-122.406435","POINT (-122.406434795 37.776086003)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","South of Market","6"
